event_time,event_type,product_id,category_id,user_id,user_session,session_value
2025-06-08 06:59:00+00:00,ADD_CART,PROD_000094,CAT_00192,USER_038775,SESSION_126789,27.3
2025-06-07 12:39:53+00:00,ADD_CART,PROD_018669,CAT_00336,USER_078175,SESSION_064861,84.99
2025-06-06 16:07:09+00:00,ADD_CART,PROD_011367,CAT_00285,USER_071490,SESSION_056887,41.83
2025-06-10 18:41:17+00:00,ADD_CART,PROD_021059,CAT_00046,USER_009449,SESSION_185119,210.31
2025-06-03 12:34:09+00:00,ADD_CART,PROD_010525,CAT_00001,USER_064402,SESSION_009309,48.51
2025-06-10 08:41:48+00:00,ADD_CART,PROD_014805,CAT_00010,USER_014016,SESSION_139290,31.92
2025-06-10 12:45:19+00:00,ADD_CART,PROD_014179,CAT_00090,USER_069791,SESSION_053075,64.48
2025-06-04 21:04:23+00:00,ADD_CART,PROD_028480,CAT_00090,USER_005334,SESSION_031103,35.52
2025-06-13 11:14:59+00:00,ADD_CART,PROD_018513,CAT_00206,USER_032938,SESSION_121021,40.5
2025-06-07 17:51:49+00:00,ADD_CART,PROD_011252,CAT_00110,USER_065558,SESSION_055585,237.46
2025-06-05 09:27:48+00:00,ADD_CART,PROD_020548,CAT_00022,USER_045950,SESSION_185727,46.44
2025-06-06 17:14:55+00:00,ADD_CART,PROD_005075,CAT_00280,USER_071869,SESSION_171370,54.55
2025-06-02 09:26:32+00:00,ADD_CART,PROD_000496,CAT_00100,USER_023781,SESSION_155210,36.6
2025-06-08 14:45:16+00:00,ADD_CART,PROD_008276,CAT_00013,USER_015677,SESSION_118615,36.98
2025-06-02 08:00:03+00:00,ADD_CART,PROD_009826,CAT_00280,USER_058927,SESSION_163005,32.7
2025-06-10 06:24:23+00:00,ADD_CART,PROD_004409,CAT_00110,USER_083475,SESSION_083741,16.91
2025-06-06 05:15:55+00:00,ADD_CART,PROD_005248,CAT_00123,USER_014630,SESSION_167144,23.81
2025-06-07 08:48:11+00:00,ADD_CART,PROD_021627,CAT_00046,USER_077110,SESSION_163981,26.07
2025-06-17 18:09:04+00:00,ADD_CART,PROD_017083,CAT_00024,USER_095429,SESSION_154982,67.15
2025-06-03 17:35:08+00:00,ADD_CART,PROD_024342,CAT_00011,USER_013304,SESSION_003836,39.9
2025-06-08 21:12:20+00:00,ADD_CART,PROD_018657,CAT_00115,USER_010392,SESSION_111417,28.96
2025-06-18 09:30:42+00:00,ADD_CART,PROD_024474,CAT_00149,USER_091905,SESSION_128063,40.88
2025-06-11 22:31:07+00:00,ADD_CART,PROD_022837,CAT_00010,USER_041158,SESSION_094506,83.69
2025-06-13 07:43:12+00:00,ADD_CART,PROD_002126,CAT_00110,USER_088168,SESSION_155317,53.13
2025-06-16 13:56:47+00:00,ADD_CART,PROD_007120,CAT_00076,USER_027535,SESSION_082684,64.48
2025-06-09 19:17:05+00:00,ADD_CART,PROD_002585,CAT_00030,USER_033907,SESSION_158613,149.43
2025-06-07 10:04:13+00:00,ADD_CART,PROD_028684,CAT_00090,USER_005242,SESSION_098240,39.62
2025-06-21 18:47:59+00:00,ADD_CART,PROD_016510,CAT_00090,USER_029161,SESSION_079444,27.55
2025-06-20 12:15:11+00:00,ADD_CART,PROD_008240,CAT_00087,USER_018709,SESSION_123993,60.26
2025-06-21 14:25:12+00:00,ADD_CART,PROD_021370,CAT_00176,USER_050689,SESSION_076991,17.82
2025-06-08 12:14:51+00:00,ADD_CART,PROD_002604,CAT_00030,USER_008085,SESSION_022601,69.43
2025-06-16 10:50:44+00:00,ADD_CART,PROD_015241,CAT_00027,USER_018593,SESSION_000211,39.33
2025-06-03 12:57:17+00:00,ADD_CART,PROD_026588,CAT_00206,USER_064521,SESSION_029829,22.73
2025-06-14 15:40:11+00:00,ADD_CART,PROD_003426,CAT_00018,USER_044595,SESSION_161623,32.07
2025-06-02 14:04:52+00:00,ADD_CART,PROD_030709,CAT_00339,USER_015417,SESSION_034465,21.29
2025-06-20 01:37:25+00:00,ADD_CART,PROD_008767,CAT_00297,USER_010015,SESSION_104676,41.74
2025-06-17 14:16:37+00:00,ADD_CART,PROD_013421,CAT_00330,USER_094318,SESSION_177818,53.41
2025-06-09 20:02:42+00:00,ADD_CART,PROD_015885,CAT_00046,USER_028614,SESSION_118172,45.16
2025-06-14 15:28:16+00:00,ADD_CART,PROD_008181,CAT_00185,USER_009298,SESSION_169589,36.5
2025-06-10 09:14:28+00:00,ADD_CART,PROD_012074,CAT_00027,USER_003664,SESSION_149169,35.21
2025-06-07 20:36:30+00:00,ADD_CART,PROD_011610,CAT_00057,USER_044196,SESSION_028400,58.77
2025-06-20 10:35:10+00:00,ADD_CART,PROD_021610,CAT_00046,USER_008399,SESSION_058059,44.6
2025-06-16 20:52:11+00:00,ADD_CART,PROD_021610,CAT_00046,USER_094043,SESSION_029593,11.59
2025-06-18 17:42:06+00:00,ADD_CART,PROD_010660,CAT_00313,USER_009687,SESSION_150649,35.68
2025-06-17 15:19:29+00:00,ADD_CART,PROD_003520,CAT_00279,USER_005713,SESSION_145225,21.08
2025-06-07 14:33:06+00:00,ADD_CART,PROD_026346,CAT_00090,USER_006669,SESSION_102548,22.49
2025-06-14 15:59:41+00:00,ADD_CART,PROD_027422,CAT_00090,USER_014314,SESSION_062099,16.47
2025-06-11 08:11:40+00:00,ADD_CART,PROD_016650,CAT_00366,USER_002637,SESSION_078857,27.4
2025-06-20 17:22:59+00:00,ADD_CART,PROD_014312,CAT_00246,USER_028769,SESSION_137150,49.19
2025-06-03 19:34:56+00:00,ADD_CART,PROD_032199,CAT_00101,USER_034904,SESSION_012645,90.02
2025-06-09 23:36:34+00:00,ADD_CART,PROD_004857,CAT_00099,USER_083277,SESSION_026029,127.8
2025-06-02 05:05:22+00:00,ADD_CART,PROD_001064,CAT_00150,USER_050265,SESSION_018193,42.28
2025-06-13 05:25:33+00:00,ADD_CART,PROD_030292,CAT_00122,USER_017508,SESSION_021573,32.16
2025-06-01 03:28:38+00:00,ADD_CART,PROD_019911,CAT_00268,USER_052995,SESSION_009720,16.48
2025-06-19 18:59:33+00:00,ADD_CART,PROD_004458,CAT_00067,USER_021152,SESSION_109643,32.87
2025-06-15 12:10:29+00:00,ADD_CART,PROD_007838,CAT_00145,USER_000881,SESSION_084425,39.95
2025-06-06 19:15:06+00:00,ADD_CART,PROD_012215,CAT_00027,USER_073054,SESSION_106097,12.42
2025-06-10 05:44:52+00:00,ADD_CART,PROD_017643,CAT_00025,USER_051088,SESSION_095572,88.83
2025-06-07 01:28:01+00:00,ADD_CART,PROD_023473,CAT_00295,USER_075086,SESSION_175999,8.3
2025-06-01 13:08:50+00:00,ADD_CART,PROD_006938,CAT_00010,USER_052322,SESSION_154410,32.78
2025-06-18 12:50:24+00:00,ADD_CART,PROD_003802,CAT_00336,USER_096459,SESSION_034008,18.73
2025-06-18 13:43:10+00:00,ADD_CART,PROD_001438,CAT_00029,USER_033290,SESSION_113037,40.21
2025-06-02 12:41:52+00:00,ADD_CART,PROD_021633,CAT_00346,USER_060605,SESSION_035428,39.37
2025-06-08 10:04:27+00:00,ADD_CART,PROD_011826,CAT_00077,USER_047902,SESSION_183514,38.12
2025-06-07 06:55:12+00:00,ADD_CART,PROD_027098,CAT_00025,USER_042758,SESSION_048481,84.35
2025-06-06 17:04:40+00:00,ADD_CART,PROD_002666,CAT_00025,USER_071799,SESSION_086476,29.02
2025-06-10 23:07:12+00:00,ADD_CART,PROD_010683,CAT_00008,USER_049337,SESSION_001011,68.56
2025-06-10 15:55:32+00:00,ADD_CART,PROD_006578,CAT_00010,USER_045937,SESSION_112658,77.31
2025-06-06 20:05:12+00:00,ADD_CART,PROD_025699,CAT_00002,USER_073540,SESSION_007180,42.61
2025-06-02 12:14:21+00:00,ADD_CART,PROD_027804,CAT_00114,USER_060429,SESSION_122638,47.13
2025-06-14 08:50:27+00:00,ADD_CART,PROD_027242,CAT_00274,USER_021883,SESSION_008061,19.41
2025-06-06 16:54:42+00:00,ADD_CART,PROD_006850,CAT_00003,USER_001489,SESSION_024271,24.13
2025-06-04 03:07:23+00:00,ADD_CART,PROD_008831,CAT_00022,USER_057814,SESSION_128767,118.88
2025-06-14 15:25:05+00:00,ADD_CART,PROD_003066,CAT_00285,USER_090449,SESSION_174547,38.88
2025-06-15 19:00:34+00:00,ADD_CART,PROD_032974,CAT_00030,USER_015988,SESSION_087855,74.3
2025-06-11 06:18:45+00:00,ADD_CART,PROD_025701,CAT_00027,USER_084968,SESSION_003166,52.47
2025-06-20 06:47:23+00:00,ADD_CART,PROD_001060,CAT_00046,USER_094289,SESSION_056209,86.3
2025-06-10 11:04:41+00:00,ADD_CART,PROD_006194,CAT_00006,USER_011455,SESSION_111987,164.8
2025-06-16 20:21:56+00:00,ADD_CART,PROD_001242,CAT_00142,USER_024936,SESSION_024366,74.12
2025-06-09 11:40:57+00:00,ADD_CART,PROD_019038,CAT_00152,USER_016761,SESSION_133041,237.97
2025-06-17 08:21:32+00:00,ADD_CART,PROD_032200,CAT_00101,USER_034591,SESSION_155228,77.01
2025-06-10 07:10:39+00:00,ADD_CART,PROD_001525,CAT_00010,USER_082109,SESSION_064844,57.97
2025-06-03 18:32:35+00:00,ADD_CART,PROD_003463,CAT_00200,USER_011180,SESSION_039329,116.88
2025-06-01 05:58:11+00:00,ADD_CART,PROD_030492,CAT_00268,USER_049668,SESSION_017561,102.73
2025-06-06 12:25:24+00:00,ADD_CART,PROD_024995,CAT_00011,USER_070174,SESSION_180447,125.71
2025-06-12 10:59:15+00:00,ADD_CART,PROD_010365,CAT_00027,USER_038889,SESSION_026942,25.81
2025-06-06 03:15:27+00:00,ADD_CART,PROD_015425,CAT_00057,USER_069183,SESSION_136175,24.47
2025-06-02 12:55:30+00:00,ADD_CART,PROD_013078,CAT_00123,USER_047545,SESSION_011643,63.84
2025-06-01 16:45:08+00:00,ADD_CART,PROD_026433,CAT_00110,USER_012031,SESSION_011283,129.07
2025-06-03 12:32:50+00:00,ADD_CART,PROD_012471,CAT_00001,USER_064392,SESSION_110384,35.26
2025-06-14 13:59:08+00:00,ADD_CART,PROD_010372,CAT_00027,USER_090336,SESSION_120452,45.46
2025-06-11 06:31:26+00:00,ADD_CART,PROD_005509,CAT_00144,USER_042769,SESSION_141637,26.44
2025-06-19 20:02:47+00:00,ADD_CART,PROD_029614,CAT_00269,USER_098256,SESSION_135581,30.96
2025-06-06 17:48:18+00:00,ADD_CART,PROD_009407,CAT_00280,USER_072165,SESSION_117349,32.22
2025-06-20 09:10:03+00:00,ADD_CART,PROD_032232,CAT_00004,USER_097402,SESSION_126399,158.71
2025-06-06 20:20:57+00:00,ADD_CART,PROD_014367,CAT_00144,USER_008614,SESSION_111166,52.02
2025-06-21 14:26:23+00:00,ADD_CART,PROD_008047,CAT_00176,USER_038826,SESSION_129236,65.46
2025-06-02 14:33:47+00:00,ADD_CART,PROD_017894,CAT_00010,USER_034164,SESSION_017111,55.8
2025-06-04 13:37:48+00:00,ADD_CART,PROD_006451,CAT_00085,USER_005920,SESSION_137768,25.42
2025-06-11 19:01:45+00:00,ADD_CART,PROD_030680,CAT_00324,USER_048628,SESSION_150122,48.61
2025-06-21 07:04:02+00:00,ADD_CART,PROD_014446,CAT_00296,USER_003157,SESSION_180853,38.92
2025-06-10 00:00:36+00:00,ADD_CART,PROD_008044,CAT_00176,USER_052199,SESSION_113998,220.74
2025-06-12 09:57:09+00:00,ADD_CART,PROD_003822,CAT_00113,USER_052466,SESSION_010148,20.41
2025-06-07 13:05:02+00:00,ADD_CART,PROD_004539,CAT_00145,USER_017855,SESSION_059215,25.83
2025-06-16 05:01:29+00:00,ADD_CART,PROD_005510,CAT_00144,USER_039821,SESSION_033610,22.74
2025-06-20 09:50:32+00:00,ADD_CART,PROD_002096,CAT_00075,USER_026666,SESSION_103031,103.88
2025-06-02 03:40:43+00:00,ADD_CART,PROD_016726,CAT_00366,USER_057587,SESSION_041340,23.82
2025-06-09 04:23:32+00:00,ADD_CART,PROD_004724,CAT_00148,USER_081639,SESSION_092933,36.96
2025-06-02 18:04:58+00:00,ADD_CART,PROD_010195,CAT_00011,USER_039867,SESSION_152618,31.27
2025-06-09 08:47:37+00:00,ADD_CART,PROD_032635,CAT_00458,USER_012797,SESSION_079917,49.54
2025-06-13 12:59:53+00:00,ADD_CART,PROD_005463,CAT_00003,USER_080650,SESSION_118020,87.85
2025-06-02 11:11:30+00:00,ADD_CART,PROD_006266,CAT_00010,USER_053910,SESSION_003530,35.16
2025-06-08 11:32:29+00:00,ADD_CART,PROD_012486,CAT_00090,USER_031588,SESSION_154341,82.02
2025-06-02 15:21:52+00:00,ADD_CART,PROD_000152,CAT_00046,USER_061360,SESSION_106327,40.01
2025-06-02 14:39:00+00:00,ADD_CART,PROD_029846,CAT_00086,USER_061127,SESSION_152532,49.62
2025-06-18 01:39:30+00:00,ADD_CART,PROD_001349,CAT_00149,USER_033244,SESSION_116500,31.08
2025-06-12 10:01:33+00:00,ADD_CART,PROD_013595,CAT_00020,USER_053335,SESSION_132970,35.49
2025-06-02 12:05:57+00:00,ADD_CART,PROD_000022,CAT_00018,USER_041314,SESSION_167486,33.28
2025-06-06 02:42:44+00:00,ADD_CART,PROD_010221,CAT_00011,USER_069062,SESSION_123898,39.36
2025-06-02 16:11:05+00:00,ADD_CART,PROD_023522,CAT_00281,USER_061600,SESSION_172394,22.55
2025-06-04 20:12:45+00:00,ADD_CART,PROD_029992,CAT_00425,USER_027499,SESSION_026125,24.35
2025-06-02 15:06:12+00:00,ADD_CART,PROD_024878,CAT_00339,USER_022586,SESSION_083351,55.27
2025-06-08 10:00:01+00:00,ADD_CART,PROD_019622,CAT_00010,USER_047902,SESSION_183514,38.12
2025-06-15 04:07:44+00:00,ADD_CART,PROD_021370,CAT_00176,USER_032799,SESSION_172885,23.77
2025-06-11 20:44:34+00:00,ADD_CART,PROD_027121,CAT_00013,USER_006296,SESSION_080830,19.58
2025-06-06 18:26:21+00:00,ADD_CART,PROD_025445,CAT_00114,USER_072546,SESSION_051356,14.4
2025-06-02 10:52:08+00:00,ADD_CART,PROD_010787,CAT_00306,USER_054732,SESSION_187765,381.67
2025-06-06 22:53:59+00:00,ADD_CART,PROD_009197,CAT_00341,USER_074440,SESSION_087992,22.68
2025-06-15 00:19:19+00:00,ADD_CART,PROD_015336,CAT_00371,USER_052588,SESSION_120758,57.04
2025-06-20 15:52:44+00:00,ADD_CART,PROD_003183,CAT_00054,USER_012880,SESSION_135730,201.62
2025-06-11 16:36:55+00:00,ADD_CART,PROD_002503,CAT_00049,USER_040127,SESSION_008828,43.29
2025-06-04 17:35:20+00:00,ADD_CART,PROD_015885,CAT_00046,USER_039873,SESSION_020335,9.67
2025-06-06 15:09:15+00:00,ADD_CART,PROD_006464,CAT_00085,USER_070897,SESSION_056205,179.26
2025-06-08 09:21:23+00:00,ADD_CART,PROD_008220,CAT_00001,USER_080040,SESSION_117223,45.19
2025-06-18 22:09:33+00:00,ADD_CART,PROD_025891,CAT_00089,USER_089312,SESSION_011169,100.56
2025-06-18 06:34:43+00:00,ADD_CART,PROD_018011,CAT_00137,USER_030779,SESSION_115733,44.56
2025-06-02 00:27:36+00:00,ADD_CART,PROD_015425,CAT_00057,USER_056737,SESSION_175172,30.64
2025-06-09 09:28:36+00:00,ADD_CART,PROD_013914,CAT_00029,USER_008653,SESSION_005222,43.72
2025-06-11 06:08:32+00:00,ADD_CART,PROD_010709,CAT_00008,USER_017773,SESSION_055951,36.25
2025-06-14 18:14:48+00:00,ADD_CART,PROD_024492,CAT_00267,USER_015380,SESSION_108252,5.46
2025-06-14 18:12:29+00:00,ADD_CART,PROD_014215,CAT_00090,USER_090616,SESSION_174306,7.49
2025-06-01 09:31:49+00:00,ADD_CART,PROD_000078,CAT_00184,USER_054441,SESSION_107577,55.69
2025-06-04 21:33:31+00:00,ADD_CART,PROD_012030,CAT_00052,USER_004487,SESSION_157926,107.38
2025-06-01 10:41:57+00:00,ADD_CART,PROD_013176,CAT_00168,USER_037102,SESSION_000558,58.22
2025-06-07 06:18:14+00:00,ADD_CART,PROD_010889,CAT_00268,USER_053258,SESSION_011031,43.72
2025-06-03 06:16:10+00:00,ADD_CART,PROD_031435,CAT_00001,USER_063701,SESSION_113948,32.15
2025-06-10 18:59:33+00:00,ADD_CART,PROD_022508,CAT_00444,USER_044534,SESSION_052791,58.45
2025-06-13 11:44:10+00:00,ADD_CART,PROD_010614,CAT_00145,USER_018022,SESSION_134949,173.91
2025-06-18 08:48:12+00:00,ADD_CART,PROD_005512,CAT_00144,USER_032011,SESSION_050878,34.0
2025-06-06 14:26:58+00:00,ADD_CART,PROD_010060,CAT_00308,USER_056133,SESSION_117241,178.91
2025-06-15 11:03:09+00:00,ADD_CART,PROD_004457,CAT_00145,USER_009074,SESSION_001959,219.52
2025-06-02 13:10:46+00:00,ADD_CART,PROD_006063,CAT_00080,USER_002656,SESSION_157161,55.59
2025-06-02 03:51:03+00:00,ADD_CART,PROD_016482,CAT_00029,USER_057644,SESSION_043398,59.09
2025-06-07 07:58:00+00:00,ADD_CART,PROD_013725,CAT_00336,USER_076893,SESSION_144444,18.31
2025-06-09 10:52:22+00:00,ADD_CART,PROD_010655,CAT_00313,USER_033156,SESSION_070255,115.64
2025-06-20 11:07:35+00:00,ADD_CART,PROD_021540,CAT_00171,USER_062579,SESSION_047199,34.73
2025-06-17 18:15:35+00:00,ADD_CART,PROD_032638,CAT_00010,USER_024796,SESSION_183034,53.69
2025-06-03 18:18:04+00:00,ADD_CART,PROD_027023,CAT_00090,USER_017851,SESSION_026449,191.75
2025-06-07 06:42:40+00:00,ADD_CART,PROD_003703,CAT_00025,USER_076461,SESSION_053278,52.17
2025-06-11 06:30:42+00:00,ADD_CART,PROD_002142,CAT_00046,USER_085103,SESSION_013887,41.6
2025-06-01 11:11:19+00:00,ADD_CART,PROD_007938,CAT_00452,USER_041481,SESSION_137251,46.55
2025-06-15 10:35:14+00:00,ADD_CART,PROD_009545,CAT_00336,USER_053423,SESSION_078826,96.42
2025-06-10 07:33:47+00:00,ADD_CART,PROD_021063,CAT_00046,USER_009916,SESSION_000718,75.34
2025-06-17 20:25:41+00:00,ADD_CART,PROD_014972,CAT_00019,USER_019577,SESSION_021962,66.64
2025-06-19 19:11:11+00:00,ADD_CART,PROD_010879,CAT_00313,USER_005467,SESSION_075871,31.36
2025-06-08 19:58:52+00:00,ADD_CART,PROD_026876,CAT_00206,USER_021277,SESSION_166831,66.0
2025-06-01 10:18:41+00:00,ADD_CART,PROD_017294,CAT_00004,USER_019828,SESSION_156480,170.5
2025-06-21 08:31:08+00:00,ADD_CART,PROD_003025,CAT_00114,USER_100187,SESSION_164795,27.25
2025-06-16 18:49:19+00:00,ADD_CART,PROD_017216,CAT_00004,USER_011924,SESSION_175149,78.27
2025-06-05 16:06:07+00:00,ADD_CART,PROD_014354,CAT_00221,USER_011950,SESSION_035307,406.11
2025-06-14 08:10:07+00:00,ADD_CART,PROD_019188,CAT_00163,USER_001587,SESSION_042187,74.87
2025-06-09 12:30:28+00:00,ADD_CART,PROD_005580,CAT_00046,USER_082419,SESSION_044767,38.27
2025-06-02 11:25:47+00:00,ADD_CART,PROD_028096,CAT_00118,USER_052560,SESSION_117681,317.88
2025-06-02 08:46:51+00:00,ADD_CART,PROD_022652,CAT_00090,USER_002480,SESSION_181355,29.28
2025-06-06 15:03:00+00:00,ADD_CART,PROD_007061,CAT_00004,USER_071126,SESSION_032453,18.01
2025-06-03 20:12:07+00:00,ADD_CART,PROD_002451,CAT_00155,USER_052902,SESSION_022623,185.78
2025-06-01 16:26:09+00:00,ADD_CART,PROD_013668,CAT_00020,USER_055032,SESSION_008285,16.44
2025-06-06 13:59:47+00:00,ADD_CART,PROD_030219,CAT_00257,USER_070804,SESSION_073196,44.01
2025-06-08 22:24:38+00:00,ADD_CART,PROD_010271,CAT_00011,USER_081497,SESSION_044191,66.34
2025-06-06 15:22:16+00:00,ADD_CART,PROD_017279,CAT_00004,USER_071241,SESSION_142902,13.75
2025-06-06 16:33:21+00:00,ADD_CART,PROD_003300,CAT_00048,USER_071641,SESSION_122985,23.73
2025-06-01 12:03:33+00:00,ADD_CART,PROD_002475,CAT_00076,USER_054679,SESSION_029362,95.06
2025-06-04 15:50:46+00:00,ADD_CART,PROD_014427,CAT_00308,USER_011756,SESSION_176052,140.47
2025-06-13 07:05:12+00:00,ADD_CART,PROD_008412,CAT_00010,USER_011203,SESSION_099548,41.46
2025-06-05 02:43:58+00:00,ADD_CART,PROD_001245,CAT_00243,USER_066749,SESSION_170283,88.51
2025-06-07 10:06:46+00:00,ADD_CART,PROD_025919,CAT_00046,USER_077607,SESSION_010105,45.59
2025-06-14 09:45:59+00:00,ADD_CART,PROD_019235,CAT_00442,USER_036360,SESSION_088833,71.89
2025-06-14 11:05:34+00:00,ADD_CART,PROD_011933,CAT_00114,USER_050950,SESSION_079448,23.1
2025-06-01 11:07:44+00:00,ADD_CART,PROD_014290,CAT_00108,USER_046116,SESSION_015912,93.02
2025-06-17 05:05:43+00:00,ADD_CART,PROD_019357,CAT_00136,USER_017623,SESSION_146725,51.77
2025-06-12 00:46:22+00:00,ADD_CART,PROD_002096,CAT_00075,USER_045931,SESSION_104605,615.58
2025-06-14 14:58:53+00:00,ADD_CART,PROD_029230,CAT_00423,USER_090392,SESSION_057535,48.64
2025-06-03 14:22:29+00:00,ADD_CART,PROD_002502,CAT_00336,USER_010334,SESSION_108976,91.42
2025-06-09 13:55:37+00:00,ADD_CART,PROD_029504,CAT_00163,USER_021112,SESSION_111345,67.91
2025-06-04 20:21:34+00:00,ADD_CART,PROD_027082,CAT_00025,USER_021521,SESSION_046969,70.46
2025-06-02 16:24:39+00:00,ADD_CART,PROD_016501,CAT_00301,USER_061666,SESSION_004587,43.69
2025-06-13 14:47:49+00:00,ADD_CART,PROD_014068,CAT_00208,USER_038789,SESSION_132009,30.6
2025-06-02 21:30:16+00:00,ADD_CART,PROD_028587,CAT_00210,USER_063258,SESSION_068709,31.6
2025-06-07 19:58:07+00:00,ADD_CART,PROD_010196,CAT_00011,USER_004816,SESSION_097895,58.43
2025-06-04 13:27:34+00:00,ADD_CART,PROD_005147,CAT_00011,USER_045307,SESSION_140422,264.35
2025-06-01 08:47:59+00:00,ADD_CART,PROD_006007,CAT_00085,USER_050983,SESSION_185014,125.6
2025-06-02 21:57:06+00:00,ADD_CART,PROD_026133,CAT_00090,USER_063374,SESSION_096446,53.02
2025-06-15 02:44:16+00:00,ADD_CART,PROD_001525,CAT_00010,USER_027089,SESSION_179635,39.92
2025-06-07 07:07:10+00:00,ADD_CART,PROD_001831,CAT_00025,USER_076591,SESSION_133257,20.92
2025-06-07 15:46:07+00:00,ADD_CART,PROD_001978,CAT_00030,USER_015191,SESSION_055684,63.08
2025-06-10 13:28:55+00:00,ADD_CART,PROD_008997,CAT_00249,USER_002483,SESSION_125123,31.62
2025-06-06 18:41:53+00:00,ADD_CART,PROD_024789,CAT_00114,USER_072704,SESSION_093084,41.26
2025-06-02 12:21:02+00:00,ADD_CART,PROD_014747,CAT_00221,USER_060450,SESSION_088087,132.75
2025-06-06 15:07:04+00:00,ADD_CART,PROD_017301,CAT_00004,USER_071156,SESSION_077137,63.09
2025-06-11 13:48:11+00:00,ADD_CART,PROD_026597,CAT_00208,USER_039073,SESSION_182909,96.98
2025-06-04 17:55:15+00:00,ADD_CART,PROD_002142,CAT_00046,USER_047551,SESSION_065347,100.42
2025-06-17 07:04:06+00:00,ADD_CART,PROD_014511,CAT_00149,USER_023398,SESSION_133993,36.01
2025-06-19 19:25:23+00:00,ADD_CART,PROD_014324,CAT_00110,USER_015696,SESSION_124224,57.81
2025-06-21 10:54:37+00:00,ADD_CART,PROD_004549,CAT_00206,USER_100110,SESSION_062310,62.9
2025-06-20 13:49:57+00:00,ADD_CART,PROD_027086,CAT_00025,USER_038408,SESSION_013088,47.85
2025-06-18 07:23:59+00:00,ADD_CART,PROD_024474,CAT_00149,USER_020822,SESSION_160390,64.56
2025-06-06 13:29:55+00:00,ADD_CART,PROD_024869,CAT_00436,USER_070654,SESSION_042001,26.46
2025-06-16 19:51:08+00:00,ADD_CART,PROD_000313,CAT_00029,USER_071048,SESSION_121679,9.06
2025-06-07 12:19:04+00:00,ADD_CART,PROD_006181,CAT_00006,USER_076700,SESSION_163265,103.38
2025-06-11 03:36:49+00:00,ADD_CART,PROD_009537,CAT_00336,USER_002810,SESSION_178032,47.64
2025-06-06 05:07:28+00:00,ADD_CART,PROD_010503,CAT_00265,USER_065331,SESSION_072272,127.1
2025-06-21 20:39:11+00:00,ADD_CART,PROD_022551,CAT_00253,USER_033257,SESSION_099104,53.92
2025-06-08 20:41:25+00:00,ADD_CART,PROD_003047,CAT_00025,USER_021818,SESSION_175214,101.93
2025-06-14 13:45:18+00:00,ADD_CART,PROD_013360,CAT_00020,USER_088231,SESSION_141838,50.92
2025-06-06 12:33:43+00:00,ADD_CART,PROD_007503,CAT_00008,USER_070374,SESSION_010043,43.33
2025-06-18 10:53:52+00:00,ADD_CART,PROD_006676,CAT_00019,USER_046056,SESSION_111038,11.43
2025-06-21 13:07:36+00:00,ADD_CART,PROD_001413,CAT_00024,USER_004685,SESSION_111360,62.46
2025-06-21 19:41:49+00:00,ADD_CART,PROD_002095,CAT_00075,USER_098732,SESSION_073221,40.48
2025-06-01 14:50:31+00:00,ADD_CART,PROD_002852,CAT_00022,USER_019828,SESSION_156480,170.5
2025-06-07 04:23:07+00:00,ADD_CART,PROD_007854,CAT_00096,USER_075846,SESSION_114977,34.04
2025-06-03 14:51:45+00:00,ADD_CART,PROD_004203,CAT_00280,USER_032721,SESSION_122039,28.87
2025-06-13 18:09:24+00:00,ADD_CART,PROD_012240,CAT_00030,USER_050078,SESSION_054339,38.5
2025-06-07 18:34:59+00:00,ADD_CART,PROD_012606,CAT_00185,USER_028374,SESSION_178636,126.36
2025-06-13 22:50:55+00:00,ADD_CART,PROD_008463,CAT_00250,USER_089404,SESSION_010168,6.55
2025-06-06 12:06:01+00:00,ADD_CART,PROD_014390,CAT_00308,USER_070265,SESSION_090010,56.3
2025-06-17 18:56:12+00:00,ADD_CART,PROD_024585,CAT_00047,USER_042664,SESSION_040328,40.5
2025-06-07 12:22:34+00:00,ADD_CART,PROD_002621,CAT_00030,USER_028203,SESSION_141043,28.32
2025-06-11 12:57:57+00:00,ADD_CART,PROD_017507,CAT_00054,USER_083366,SESSION_030336,39.22
2025-06-08 07:54:44+00:00,ADD_CART,PROD_005238,CAT_00077,USER_037132,SESSION_153591,59.74
2025-06-19 13:15:02+00:00,ADD_CART,PROD_002293,CAT_00027,USER_005907,SESSION_069034,123.03
2025-06-01 08:05:05+00:00,ADD_CART,PROD_019917,CAT_00268,USER_049668,SESSION_017561,102.73
2025-06-13 18:18:03+00:00,ADD_CART,PROD_021905,CAT_00086,USER_019027,SESSION_104174,35.11
2025-06-18 04:56:35+00:00,ADD_CART,PROD_014373,CAT_00355,USER_020320,SESSION_157792,67.22
2025-06-06 23:36:21+00:00,ADD_CART,PROD_005663,CAT_00017,USER_074633,SESSION_011835,40.51
2025-06-20 13:33:48+00:00,ADD_CART,PROD_031676,CAT_00257,USER_099073,SESSION_132519,74.87
2025-06-19 17:29:10+00:00,ADD_CART,PROD_025454,CAT_00030,USER_007213,SESSION_044245,146.05
2025-06-16 11:42:34+00:00,ADD_CART,PROD_001861,CAT_00073,USER_017961,SESSION_004126,19.97
2025-06-16 04:54:31+00:00,ADD_CART,PROD_030769,CAT_00271,USER_092624,SESSION_115015,14.93
2025-06-08 09:58:41+00:00,ADD_CART,PROD_017525,CAT_00247,USER_000929,SESSION_046680,58.25
