,event_time,event_type,product_id,category_id,user_id,user_session,session_value
36627,2025-06-04 20:05:59+00:00,0,31407,420,14785,144714,4.716890435598499
36628,2025-06-21 18:21:46+00:00,0,21030,46,34183,9763,4.478245492414424
36629,2025-06-09 11:46:47+00:00,0,8240,87,82295,154780,3.4375293109095457
36630,2025-06-13 21:09:53+00:00,0,16498,29,13876,56478,4.1535564218539465
36631,2025-06-06 20:43:59+00:00,0,21684,46,73823,22206,3.757472245579548
36632,2025-06-02 01:22:53+00:00,0,31323,420,56979,144756,4.036362279683754
36633,2025-06-21 08:08:09+00:00,0,27434,90,100022,81785,3.9736823858148735
36634,2025-06-01 12:22:14+00:00,0,15396,57,52060,67612,4.036185648048568
36635,2025-06-15 12:45:07+00:00,0,8440,22,82046,14634,5.20746224820395
36636,2025-06-07 10:15:31+00:00,0,8255,118,77646,114939,3.0638581026015914
36637,2025-06-11 16:10:30+00:00,0,15486,10,69468,163210,3.740522687265775
36638,2025-06-13 14:18:43+00:00,0,15480,330,46292,3001,4.6480380862152675
36639,2025-06-01 12:11:35+00:00,0,3925,114,25761,133064,4.699479865458833
36640,2025-06-21 18:06:53+00:00,0,10370,27,43887,139592,2.8118094353930627
36641,2025-06-08 06:05:58+00:00,0,7629,113,15814,101917,4.039184151044825
36642,2025-06-02 07:21:46+00:00,0,21181,280,58715,82350,4.083620598859125
36643,2025-06-04 15:38:12+00:00,0,2968,95,8889,115166,3.6262058595858777
36644,2025-06-05 20:05:20+00:00,0,23845,29,54030,184432,3.0699116717282426
36645,2025-06-06 13:48:07+00:00,0,12676,36,44369,51304,4.953429820325477
36646,2025-06-10 18:29:29+00:00,0,4924,280,49586,92443,3.4669851222001586
36647,2025-06-04 06:28:45+00:00,0,14998,263,10963,142231,4.217594110715667
36648,2025-06-08 10:23:02+00:00,0,13955,29,80368,181519,3.9740583963475986
36649,2025-06-01 19:23:30+00:00,0,15734,20,55780,90530,3.7914360424390283
36650,2025-06-05 23:53:36+00:00,0,21196,1,68418,101146,3.1822118404966093
36651,2025-06-01 13:57:24+00:00,0,6819,10,29017,172910,4.058371901763283
36652,2025-06-07 18:49:16+00:00,0,4593,206,20712,94607,3.9822950584134778
36653,2025-06-15 20:27:25+00:00,0,1576,25,63051,109481,3.6727500721840527
36654,2025-06-01 19:19:10+00:00,0,23510,276,55763,77051,3.2534704696327
36655,2025-06-02 10:26:57+00:00,0,28797,269,59779,23344,3.73552446193698
36656,2025-06-16 20:52:16+00:00,0,26408,90,3956,112295,5.0762981828955365
36657,2025-06-21 14:08:03+00:00,0,6550,11,10961,36238,3.659965443949294
36658,2025-06-01 09:54:22+00:00,0,31627,432,39219,113856,4.487624622133048
36659,2025-06-17 19:22:58+00:00,0,19553,381,14581,45237,4.257171777528256
36660,2025-06-13 09:34:38+00:00,0,11933,114,88343,112598,2.543175557911976
36661,2025-06-12 12:12:29+00:00,0,11446,80,87132,74062,3.7261752388576332
36662,2025-06-11 09:18:32+00:00,0,1858,73,36944,17527,3.9718002094640066
36663,2025-06-02 20:30:17+00:00,0,22499,46,12348,145641,3.5787855313168624
36664,2025-06-09 22:04:12+00:00,0,27518,113,35230,129133,3.517497837358316
36665,2025-06-20 16:14:58+00:00,0,3755,96,34553,18626,2.0241930674493576
36666,2025-06-11 14:22:57+00:00,0,15984,308,10007,124630,3.7966121539168185
36667,2025-06-14 11:06:13+00:00,0,4961,101,40213,145944,4.857250987196899
36668,2025-06-12 08:58:03+00:00,0,29751,90,23656,99369,3.901366425239617
36669,2025-06-16 13:31:45+00:00,0,1294,206,93432,13181,5.355264646989787
36670,2025-06-02 14:04:34+00:00,0,6567,11,53250,18608,4.001132180499922
36671,2025-06-16 13:39:38+00:00,0,14240,90,32590,91361,3.856510295497887
36672,2025-06-10 21:11:48+00:00,0,15958,6,46739,85993,3.319263998899469
36673,2025-06-01 10:38:08+00:00,0,28932,149,37102,558,4.0812593226734455
36674,2025-06-06 23:33:38+00:00,0,17554,17,74620,131667,3.66842161221154
36675,2025-06-07 11:53:25+00:00,0,11326,206,41178,91118,4.41968362585098
36676,2025-06-06 18:38:05+00:00,0,5034,46,50695,182942,5.158020281009314
36677,2025-06-13 09:41:27+00:00,0,15169,127,13622,108587,3.9753733209289077
36678,2025-06-07 13:22:30+00:00,0,12248,30,15117,132152,4.497918995241116
36679,2025-06-16 21:37:55+00:00,0,5512,144,94074,94825,3.749033376933683
36680,2025-06-11 16:26:41+00:00,0,27653,196,86016,134338,2.96424160646262
36681,2025-06-01 11:27:25+00:00,0,8502,336,1928,92771,3.071303460401065
36682,2025-06-18 08:57:36+00:00,0,16500,301,21143,87456,3.903990833730882
36683,2025-06-07 08:27:02+00:00,0,28205,334,77057,188261,3.7954891891721947
36684,2025-06-07 07:49:14+00:00,0,32487,175,38609,153193,3.7118632905043114
36685,2025-06-08 07:17:40+00:00,0,6427,25,79389,22576,3.507956918233689
36686,2025-06-05 17:59:54+00:00,0,86,185,4478,130082,3.035433640405543
36687,2025-06-17 04:53:13+00:00,0,19160,90,2551,29878,4.181439269073034
36688,2025-06-07 00:58:49+00:00,0,17866,259,74967,120836,3.177220149599368
36689,2025-06-13 17:56:26+00:00,0,22378,30,37279,165926,6.179312472027467
36690,2025-06-01 06:14:52+00:00,0,8714,268,46580,30065,3.752792779857589
36691,2025-06-01 09:34:50+00:00,0,7161,1,22257,143689,4.095843438345836
36692,2025-06-05 02:37:38+00:00,0,13421,330,17521,138779,3.62886402170395
36693,2025-06-17 06:19:05+00:00,0,16932,25,25513,51375,5.568802414171296
36694,2025-06-04 13:05:54+00:00,0,15975,308,24441,163219,2.900322088749333
36695,2025-06-21 09:20:52+00:00,0,22172,445,100265,169272,3.547027829873695
36696,2025-06-02 11:28:21+00:00,0,22918,206,60136,179764,3.5234150143864045
36697,2025-06-10 11:39:30+00:00,0,13111,139,84013,141048,3.9941558349666684
36698,2025-06-11 19:34:57+00:00,0,20498,29,4134,40746,3.580737295494233
36699,2025-06-14 16:21:04+00:00,0,26445,110,38030,14234,3.044998514856909
36700,2025-06-17 21:08:08+00:00,0,9040,144,19185,84527,3.6941157209091826
36701,2025-06-11 11:09:26+00:00,0,24460,308,43747,28729,4.8811338654856735
36702,2025-06-15 16:47:11+00:00,0,8813,163,286,109410,4.342765920720579
36703,2025-06-10 08:58:36+00:00,0,29149,423,11089,106778,5.0597428682032835
36704,2025-06-08 12:27:20+00:00,0,14427,308,22945,81191,3.562181801067979
36705,2025-06-18 15:02:54+00:00,0,13160,30,96670,40854,4.233816607508695
36706,2025-06-15 04:17:46+00:00,0,15884,46,23277,79679,5.225854194814321
36707,2025-06-02 10:46:27+00:00,0,19493,222,59900,184728,3.774598329516474
36708,2025-06-11 13:29:05+00:00,0,10623,339,40830,91412,4.759520845818016
36709,2025-06-02 18:40:03+00:00,0,3403,113,12215,26687,2.9069010598473755
36710,2025-06-15 06:29:19+00:00,0,11148,318,85461,99622,3.9473901492654373
36711,2025-06-02 18:23:07+00:00,0,1654,23,62282,109379,3.493472657771326
36712,2025-06-03 01:23:13+00:00,0,3830,113,27443,147998,4.356837023600222
36713,2025-06-02 13:24:26+00:00,0,10168,11,45827,30631,3.733613785454107
36714,2025-06-02 11:15:07+00:00,0,4364,215,11737,86727,4.218330542003092
36715,2025-06-09 14:46:40+00:00,0,8204,27,82639,98705,4.119362325197389
36716,2025-06-04 16:51:23+00:00,0,16321,149,7985,136556,2.2607208888953467
36717,2025-06-17 07:37:27+00:00,0,2262,199,12481,50836,5.39576163120889
36718,2025-06-16 12:48:05+00:00,0,8494,96,49937,34899,3.806440242853081
36719,2025-06-07 20:27:11+00:00,0,2169,88,14346,46668,6.498282149476434
36720,2025-06-12 08:41:25+00:00,0,847,250,63657,166964,4.341204640153626
36721,2025-06-01 18:17:52+00:00,0,20496,10,55466,43899,3.3751955791231545
36722,2025-06-06 12:49:16+00:00,0,16597,366,70453,136403,4.1644923221241825
36723,2025-06-21 04:18:09+00:00,0,4101,27,20381,159452,3.6082115510464816
36724,2025-06-02 17:32:10+00:00,0,13138,441,61909,133702,3.555919326857706
36725,2025-06-16 02:44:04+00:00,0,22813,90,92582,161361,3.7614326467956447
36726,2025-06-01 10:31:14+00:00,0,28850,100,19970,84639,5.138911234324823
36727,2025-06-02 07:55:14+00:00,0,9744,280,58899,178776,3.5010427166318716
36728,2025-06-20 11:15:56+00:00,0,32783,406,9726,128196,3.295836866004329
36729,2025-06-12 19:11:09+00:00,0,12266,224,87698,115066,3.6027767550605247
36730,2025-06-01 18:35:31+00:00,0,12061,10,55572,88262,3.646754527813265
36731,2025-06-09 20:23:34+00:00,0,16429,90,36737,17504,3.7059823620135983
36732,2025-06-19 07:54:42+00:00,0,6580,49,11820,184152,3.3043193066856684
36733,2025-06-11 17:45:20+00:00,0,19782,267,4572,177206,3.8865000481970604
36734,2025-06-18 09:31:39+00:00,0,497,100,47195,146430,3.855875844805145
36735,2025-06-07 05:37:16+00:00,0,29286,423,8841,37154,3.753261713043204
36736,2025-06-18 21:32:34+00:00,0,4894,149,459,148891,4.165889729385197
36737,2025-06-09 02:39:58+00:00,0,29073,423,34298,155955,4.169915749069174
36738,2025-06-11 17:46:22+00:00,0,13881,267,4572,177206,3.8865000481970604
36739,2025-06-07 20:20:23+00:00,0,7347,25,17515,124082,5.8267078214935
36740,2025-06-14 14:12:59+00:00,0,6144,10,1175,11778,4.502805179310063
36741,2025-06-18 01:47:47+00:00,0,17608,152,95731,160164,4.1925293941308315
36742,2025-06-15 08:16:22+00:00,0,29488,437,91340,65685,3.7981821890043865
36743,2025-06-10 08:31:50+00:00,0,12743,78,25436,124332,4.207375584184147
36744,2025-06-06 19:23:03+00:00,0,19121,46,3074,64267,2.339880877737743
36745,2025-06-21 21:27:16+00:00,0,5519,144,101334,163624,3.3101779832749867
36746,2025-06-09 13:26:50+00:00,0,28799,267,52320,16363,3.6501386257975055
36747,2025-06-04 00:59:10+00:00,0,12981,22,58142,148288,5.380864627515602
36748,2025-06-11 18:42:16+00:00,0,10229,11,26581,13637,3.7968365956190286
36749,2025-06-01 21:11:02+00:00,0,20909,209,56226,5675,4.024815832903268
36750,2025-06-19 07:19:14+00:00,0,9099,11,78069,60560,3.5879535355239756
36751,2025-06-16 11:48:09+00:00,0,33245,30,14300,144798,4.132282401562493
36752,2025-06-14 19:27:32+00:00,0,15846,148,52749,170363,2.1598687907924505
36753,2025-06-07 19:40:25+00:00,0,2327,246,78853,177203,3.2007118542405295
36754,2025-06-01 12:37:31+00:00,0,31536,90,39219,84307,4.09150720740194
36755,2025-06-16 06:19:47+00:00,0,15984,308,1804,121047,3.4989288701554906
36756,2025-06-03 07:35:37+00:00,0,5357,131,53468,174939,4.487287145331375
36757,2025-06-08 12:42:21+00:00,0,10924,313,12267,51244,3.6187251941907292
36758,2025-06-05 07:38:10+00:00,0,466,75,11333,132496,5.1499333607817785
36759,2025-06-09 14:45:35+00:00,0,10503,265,4125,73866,3.9043939782636548
36760,2025-06-07 08:10:13+00:00,0,6578,10,45304,173818,3.8588331769140267
36761,2025-06-10 17:15:26+00:00,0,2578,30,46562,162616,3.242592351485517
36762,2025-06-15 20:47:05+00:00,0,182,112,21354,29813,3.8575668196320874
36763,2025-06-16 08:02:01+00:00,0,4339,424,24581,101775,3.32862668882732
36764,2025-06-10 16:23:36+00:00,0,22358,398,69886,162431,3.980802520822972
36765,2025-06-15 14:53:34+00:00,0,14010,330,34267,3999,3.776203282285611
36766,2025-06-04 10:02:00+00:00,0,5636,185,36217,10294,4.57532934397707
36767,2025-06-15 08:25:13+00:00,0,22813,90,52331,62036,3.992865393272247
36768,2025-06-18 17:14:52+00:00,0,12030,52,96832,103290,3.481547734315814
36769,2025-06-12 11:16:25+00:00,0,24105,8,38085,64004,3.9182038645032273
36770,2025-06-07 20:56:39+00:00,0,25701,27,46707,178165,4.288127958229824
36771,2025-06-08 14:52:25+00:00,0,10334,62,5432,135048,3.925728652484258
36772,2025-06-12 13:04:02+00:00,0,20466,10,1137,103571,4.3351970473170836
36773,2025-06-16 16:50:53+00:00,0,18184,373,53072,19183,3.246490991901174
36774,2025-06-11 09:48:36+00:00,0,11064,313,44787,113637,4.912213611918492
36775,2025-06-07 19:16:18+00:00,0,14162,90,39340,29231,3.4604092412940015
36776,2025-06-17 03:33:06+00:00,0,18860,243,26524,168854,4.175924549214524
36777,2025-06-03 12:36:20+00:00,0,15507,360,64414,34848,3.773220602547687
36778,2025-06-06 20:11:34+00:00,0,21468,113,11019,56034,4.1034694699991014
36779,2025-06-02 07:37:17+00:00,0,8353,10,33431,54023,4.106931677727572
36780,2025-06-04 13:35:01+00:00,0,8072,113,45307,140422,5.581049709273904
36781,2025-06-09 08:11:12+00:00,0,4374,144,81710,123034,4.24592050167689
36782,2025-06-02 06:53:38+00:00,0,625,273,58568,49247,3.763754988759043
36783,2025-06-04 19:41:02+00:00,0,13015,22,36471,77416,4.494015136621929
36784,2025-06-12 06:38:18+00:00,0,2013,127,17253,120962,2.3135250330323798
36785,2025-06-02 06:50:10+00:00,0,13962,150,50556,99366,4.493232532747227
36786,2025-06-02 07:02:30+00:00,0,32710,298,8972,131178,3.091951131294534
36787,2025-06-12 19:07:42+00:00,0,21003,150,87613,756,3.9560398908449206
36788,2025-06-01 18:32:57+00:00,0,9837,280,18184,66206,3.783052624131186
36789,2025-06-20 17:50:01+00:00,0,14933,128,99431,114056,3.859676525055937
36790,2025-06-09 12:52:37+00:00,0,1972,30,47082,107388,3.7966121539168185
36791,2025-06-09 11:22:36+00:00,0,7591,281,46911,163954,3.4741380060638702
36792,2025-06-13 11:38:16+00:00,0,8144,46,8924,166467,3.9774361439763783
36793,2025-06-10 11:42:43+00:00,0,2059,123,7453,22519,4.543932876516902
36794,2025-06-20 20:33:47+00:00,0,14583,250,15062,74770,2.991222118076105
36795,2025-06-08 17:49:34+00:00,0,4725,96,25051,42207,2.4595888418037104
36796,2025-06-07 11:23:16+00:00,0,17206,4,36471,77416,4.494015136621929
36797,2025-06-14 13:37:52+00:00,0,10031,445,3845,8413,4.74987640698735
36798,2025-06-11 00:25:11+00:00,0,31304,90,52889,89609,3.3971893602646164
36799,2025-06-12 18:48:05+00:00,0,10933,313,36738,147165,5.577311810602252
36800,2025-06-09 18:43:15+00:00,0,14034,281,50692,77076,4.243913332544247
36801,2025-06-06 18:03:39+00:00,0,344,326,65404,94645,3.5115454388310208
36802,2025-06-10 06:12:14+00:00,0,32023,25,83461,165127,4.562784469491653
36803,2025-06-05 12:41:08+00:00,0,23453,295,39239,113293,4.289362949810462
36804,2025-06-17 02:38:12+00:00,0,29193,10,33653,57485,4.157319361383489
36805,2025-06-02 10:58:23+00:00,0,15274,361,28440,141238,4.296741040391521
36806,2025-06-01 14:50:30+00:00,0,3020,95,54137,36579,4.210793374865347
36807,2025-06-06 01:00:27+00:00,0,733,118,68667,25597,3.6254070311583626
36808,2025-06-21 13:50:27+00:00,0,9905,92,22419,108390,5.765347830314356
36809,2025-06-05 16:36:26+00:00,0,371,44,37397,138881,4.030872139266527
36810,2025-06-17 07:10:31+00:00,0,13502,18,94401,8539,3.3098128198603027
36811,2025-06-03 11:17:42+00:00,0,6680,19,64206,97520,5.861042600854784
36812,2025-06-06 05:28:04+00:00,0,22814,90,32368,187432,3.6553226705850936
36813,2025-06-04 08:12:24+00:00,0,12016,163,1048,171461,3.9527809979003137
36814,2025-06-03 11:27:52+00:00,0,5519,144,51095,165218,4.715010651667623
36815,2025-06-07 18:33:48+00:00,0,8946,287,10327,5225,3.076851324838783
36816,2025-06-10 11:29:32+00:00,0,20979,176,44499,153427,4.12260802749496
36817,2025-06-09 11:36:58+00:00,0,31169,430,14825,30643,4.17315574264639
36818,2025-06-03 18:22:30+00:00,0,23362,90,17851,26449,5.261394012443439
36819,2025-06-01 22:05:59+00:00,0,1032,68,56470,123592,3.94138761405805
36820,2025-06-15 23:58:28+00:00,0,1455,62,1233,186823,3.6509179478268177
36821,2025-06-09 20:36:02+00:00,0,15182,222,29133,13419,3.8753590210565547
36822,2025-06-10 10:58:57+00:00,0,17244,4,5889,78406,5.457242345535596
36823,2025-06-09 10:50:06+00:00,0,8964,262,82236,52267,3.88936831486334
36824,2025-06-20 12:11:52+00:00,0,31536,90,18270,185823,4.196449785159254
36825,2025-06-02 14:34:37+00:00,0,29571,424,61097,24296,3.85925493988949
36826,2025-06-18 06:11:59+00:00,0,27023,90,46962,81949,3.591542221224979
36827,2025-06-19 04:03:41+00:00,0,24001,11,49396,27982,3.9817356178394463
36828,2025-06-07 22:41:35+00:00,0,26050,114,79035,115791,3.3988613218646075
36829,2025-06-19 01:37:02+00:00,0,31814,263,83314,161665,3.70080802497921
36830,2025-06-06 13:23:58+00:00,0,20954,444,70627,7640,2.869601996409779
36831,2025-06-08 09:35:13+00:00,0,6127,6,80113,86204,3.9130225057612296
36832,2025-06-05 19:34:53+00:00,0,4054,99,53504,163626,2.0554049638515943
36833,2025-06-21 11:51:39+00:00,0,1160,164,20592,26894,3.4654233539614268
36834,2025-06-07 14:38:51+00:00,0,14106,268,59051,10138,4.806558805499272
36835,2025-06-17 20:55:06+00:00,0,3392,92,25765,26845,5.6642790548785005
36836,2025-06-09 11:27:07+00:00,0,347,163,27955,110724,4.046553898385752
36837,2025-06-14 06:13:56+00:00,0,15974,308,48024,61788,5.062911438661627
36838,2025-06-01 21:48:03+00:00,0,8019,6,56381,97971,4.204244757921959
36839,2025-06-11 11:38:32+00:00,0,13128,144,41237,145850,4.544358046591334
36840,2025-06-07 00:22:21+00:00,0,11017,313,74821,21952,3.170525563927154
36841,2025-06-17 17:09:31+00:00,0,26493,268,37399,139184,3.138533072185662
36842,2025-06-10 19:51:14+00:00,0,23088,25,26224,10732,3.3207101307494686
36843,2025-06-06 18:14:00+00:00,0,24076,206,72423,109972,3.8323302365188976
36844,2025-06-17 05:57:41+00:00,0,25270,22,26571,49692,3.5967641652061304
36845,2025-06-09 20:35:21+00:00,0,19751,149,37578,75614,3.572345637857985
36846,2025-06-03 03:11:19+00:00,0,23095,25,42367,99831,3.8008679560619836
36847,2025-06-01 19:17:01+00:00,0,1272,112,49086,131462,3.781002742989742
36848,2025-06-06 02:31:32+00:00,0,14577,245,32641,66162,3.9852734671677386
36849,2025-06-06 19:37:37+00:00,0,25749,27,73272,132534,2.6525374911719513
36850,2025-06-06 23:55:08+00:00,0,30596,23,74723,77487,3.6727500721840527
36851,2025-06-07 16:29:37+00:00,0,32343,371,41142,63682,3.0535293722802077
36852,2025-06-17 10:33:41+00:00,0,15426,245,30471,69671,3.4236109764990554
36853,2025-06-04 12:45:16+00:00,0,6572,11,8116,80330,3.792563565390818
36854,2025-06-13 13:05:00+00:00,0,9880,436,86784,66666,4.695924549256556
36855,2025-06-06 03:22:49+00:00,0,29079,423,69209,85970,4.072098953274781
36856,2025-06-13 22:00:50+00:00,0,27006,247,83751,19416,3.3028492586443794
36857,2025-06-02 17:42:03+00:00,0,24134,46,6477,12250,2.9714395809849465
36858,2025-06-11 20:19:29+00:00,0,2144,46,12589,75221,3.6778185067545115
36859,2025-06-02 17:34:17+00:00,0,11526,338,62026,73243,2.479056236109825
36860,2025-06-21 19:27:32+00:00,0,11763,318,10253,106211,3.2422016501716975
36861,2025-06-05 07:03:01+00:00,0,295,151,50162,152805,5.907403359481547
36862,2025-06-14 18:41:47+00:00,0,2586,30,44714,70926,5.299566585948469
36863,2025-06-07 18:20:03+00:00,0,19161,90,78703,155246,6.210158212348561
36864,2025-06-13 05:08:11+00:00,0,10704,4,33767,145416,4.147411283158793
36865,2025-06-15 12:46:09+00:00,0,22648,326,47943,42022,3.72834052299485
36866,2025-06-07 17:04:11+00:00,0,4183,25,8747,150946,4.562262684976815
36867,2025-06-20 08:04:35+00:00,0,21657,46,43739,93198,3.9150185144079446
36868,2025-06-07 11:19:52+00:00,0,8276,13,24617,25260,3.422958873443668
36869,2025-06-06 16:29:16+00:00,0,23240,398,71611,40114,2.8081971497071487
36870,2025-06-01 22:01:32+00:00,0,17911,368,56447,175215,4.018183201256536
36871,2025-06-07 17:30:41+00:00,0,260,163,78629,78591,3.878879786834892
36872,2025-06-14 19:58:51+00:00,0,1433,195,14145,160351,3.770689829311502
36873,2025-06-19 06:45:50+00:00,0,459,44,29402,30704,3.1797191096670065
36874,2025-06-14 11:50:35+00:00,0,1227,88,8964,50629,3.648057459593681
36875,2025-06-06 15:44:32+00:00,0,9157,302,71354,94655,3.6983346128846915
36876,2025-06-02 23:34:12+00:00,0,13042,113,34999,174099,3.8441723385199715
36877,2025-06-10 18:04:30+00:00,0,25469,88,15453,74510,2.826129489167811
36878,2025-06-10 13:28:22+00:00,0,9594,249,2483,125123,3.4849255971928677
36879,2025-06-14 21:35:28+00:00,0,20703,27,12904,70431,4.768393867090105
36880,2025-06-13 05:37:02+00:00,0,7209,8,10291,184248,3.171364842197149
36881,2025-06-20 18:20:30+00:00,0,3252,79,50375,71854,3.3669509429335642
36882,2025-06-06 02:42:54+00:00,0,10221,11,69062,123898,3.6978391954854084
36883,2025-06-08 11:30:26+00:00,0,1997,243,77230,124333,3.6141559079179997
36884,2025-06-13 12:17:48+00:00,0,6365,1,23186,40276,4.880602536010955
36885,2025-06-02 02:02:52+00:00,0,16792,46,5046,60727,4.046553898385752
36886,2025-06-17 13:26:24+00:00,0,10463,38,28032,183438,4.204692619390966
36887,2025-06-14 04:03:43+00:00,0,32811,246,36137,76106,3.0819099697950434
36888,2025-06-10 16:03:29+00:00,0,28182,334,70308,119911,3.5316406776874447
36889,2025-06-02 18:50:34+00:00,0,20044,444,62394,34679,3.2164729402518906
36890,2025-06-11 11:44:21+00:00,0,12795,24,85625,185953,4.107918682249219
36891,2025-06-09 18:30:41+00:00,0,6579,13,37968,12062,3.0809921175048145
36892,2025-06-03 19:32:06+00:00,0,13384,20,50977,146017,3.9937873072307855
36893,2025-06-07 03:25:53+00:00,0,27045,90,75584,127395,3.770689829311502
36894,2025-06-14 15:19:34+00:00,0,30588,423,89789,99187,2.34660197841082
36895,2025-06-09 06:14:05+00:00,0,19704,381,81735,137115,3.881151341761059
36896,2025-06-19 12:18:56+00:00,0,2574,30,8942,18008,3.5195728343974766
36897,2025-06-05 07:56:19+00:00,0,4123,25,66861,112917,4.107096246147264
36898,2025-06-07 13:38:06+00:00,0,22500,46,28026,163975,2.9826470340053355
36899,2025-06-06 11:32:58+00:00,0,19324,382,70106,179833,3.7784916128036237
36900,2025-06-13 18:24:45+00:00,0,5750,113,89079,82042,3.6752875005944694
36901,2025-06-08 08:29:35+00:00,0,332,43,79730,95023,4.456554161659308
36902,2025-06-10 13:04:13+00:00,0,2577,30,82317,160648,5.222191976158546
36903,2025-06-10 03:23:51+00:00,0,16445,90,26816,62618,3.2088254890146994
36904,2025-06-07 09:07:47+00:00,0,8946,287,20907,133916,4.668895876868636
36905,2025-06-17 19:44:47+00:00,0,27027,90,93573,80507,3.873905683315018
36906,2025-06-09 19:13:41+00:00,0,142,184,43988,49023,4.063025878964673
36907,2025-06-12 17:36:55+00:00,0,1136,199,11770,134243,3.109060958860994
36908,2025-06-02 14:04:11+00:00,0,3123,122,60931,29557,3.906004933102583
36909,2025-06-04 08:54:20+00:00,0,533,142,17640,149734,3.821660565347755
36910,2025-06-06 17:07:21+00:00,0,4672,280,71813,157560,2.2192034840549946
36911,2025-06-16 15:48:37+00:00,0,14287,90,26004,8172,2.425687290128029
36912,2025-06-15 12:04:33+00:00,0,16533,111,4596,71614,3.961574784257394
36913,2025-06-10 08:03:44+00:00,0,7487,8,22493,105595,3.775744987135518
36914,2025-06-04 19:53:20+00:00,0,12113,30,66557,128447,5.034612203477704
36915,2025-06-06 21:03:51+00:00,0,3364,46,73914,150622,3.3002714630721948
36916,2025-06-14 09:47:37+00:00,0,2787,113,49103,9347,3.708191765146309
36917,2025-06-17 14:17:15+00:00,0,22837,10,42769,129484,3.4660483539817717
36918,2025-06-17 06:21:42+00:00,0,27846,266,342,184976,3.8809450498572846
36919,2025-06-21 14:09:19+00:00,0,797,221,51974,38560,3.510350695558678
36920,2025-06-08 18:32:22+00:00,0,13801,25,44392,161831,3.327909585892323
36921,2025-06-12 14:44:07+00:00,0,2067,271,87352,30157,4.880754373241736
36922,2025-06-15 17:57:46+00:00,0,15642,33,92188,23872,5.298517346550703
36923,2025-06-06 19:36:24+00:00,0,14879,128,73258,87217,2.83556352140117
36924,2025-06-01 06:39:32+00:00,0,26112,47,52633,96466,3.6566144935266607
36925,2025-06-01 16:29:40+00:00,0,8102,27,1776,186985,5.02677107600566
36926,2025-06-14 19:31:07+00:00,0,14427,308,39558,171981,3.2876553402630266
36927,2025-06-06 06:37:02+00:00,0,6543,11,43499,161034,4.800078858287518
36928,2025-06-08 03:26:26+00:00,0,15605,339,7764,115275,3.9390543444791764
36929,2025-06-03 10:34:12+00:00,0,28641,90,45704,150202,4.355425952876702
36930,2025-06-02 17:08:43+00:00,0,6819,10,61872,132592,4.0310497118497866
36931,2025-06-10 15:18:04+00:00,0,2622,30,1712,131817,3.6216707044204863
36932,2025-06-07 17:47:42+00:00,0,7123,455,11,54562,2.4114394979061275
36933,2025-06-13 06:09:39+00:00,0,11836,445,31669,171815,3.8441723385199715
36934,2025-06-08 10:02:04+00:00,0,22419,382,80264,132139,3.945264339207948
36935,2025-06-09 16:57:28+00:00,0,15921,360,82733,177700,3.2472688993694185
36936,2025-06-15 16:04:19+00:00,0,28056,406,30213,171013,4.851405068525699
36937,2025-06-03 12:07:50+00:00,0,184,111,21411,98154,3.9636662385799846
36938,2025-06-21 08:53:47+00:00,0,30588,423,11623,113060,3.795713883027763
36939,2025-06-16 14:19:54+00:00,0,14354,221,93480,113049,4.3130784050476105
36940,2025-06-02 05:54:15+00:00,0,28036,333,25471,187189,3.613886475072506
36941,2025-06-08 07:35:16+00:00,0,200,150,79471,32084,3.080532875246456
36942,2025-06-02 18:56:30+00:00,0,24354,330,62462,45896,3.2763897310688073
36943,2025-06-02 13:08:27+00:00,0,13070,27,60733,152649,3.1633631149379418
36944,2025-06-16 19:52:54+00:00,0,15545,269,93985,60964,3.3724549127965013
36945,2025-06-18 14:07:39+00:00,0,8587,148,13630,53684,5.52760202261901
36946,2025-06-09 07:39:23+00:00,0,19976,143,31788,133325,4.371723741677985
36947,2025-06-12 06:42:55+00:00,0,5610,88,86203,121757,5.665526629201668
36948,2025-06-02 07:27:29+00:00,0,4296,280,58746,188766,3.605226069116683
36949,2025-06-04 15:07:39+00:00,0,2047,176,66036,143112,3.239462458476589
36950,2025-06-21 17:09:51+00:00,0,20787,139,66317,135514,2.8027541365715076
36951,2025-06-02 10:15:53+00:00,0,3675,29,1188,45943,4.529692044812134
36952,2025-06-06 19:38:19+00:00,0,25746,27,73278,10428,3.130700133964475
36953,2025-06-13 10:33:24+00:00,0,31846,9,46907,105188,5.0447146077491185
36954,2025-06-07 16:42:06+00:00,0,28003,382,78547,19619,2.017566137961748
36955,2025-06-03 18:07:30+00:00,0,7706,164,39213,19955,2.2752138961979136
36956,2025-06-03 12:17:26+00:00,0,28394,46,44367,126260,4.577284982498556
36957,2025-06-04 09:53:08+00:00,0,6567,11,36839,169439,3.6111881463980646
36958,2025-06-06 22:58:28+00:00,0,5179,280,68094,153962,3.367295829986474
36959,2025-06-12 05:00:18+00:00,0,8236,87,86203,121757,5.665526629201668
36960,2025-06-04 20:14:47+00:00,0,12988,22,14754,47623,4.6520537718869415
36961,2025-06-15 15:25:05+00:00,0,15884,46,9033,114996,7.753477613165205
36962,2025-06-02 01:16:54+00:00,0,30044,426,56960,103470,3.6643305811925235
36963,2025-06-21 14:07:32+00:00,0,813,249,100717,172755,4.355040769588895
36964,2025-06-18 11:21:54+00:00,0,17906,82,3273,55981,4.058544658090914
