,show_id,title,cast,release_year,rating,genres,description,popularity,vote_count,vote_average,Action & Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Kids,Mystery,News,Reality,Sci-Fi & Fantasy,Soap,Talk,Unknown,War & Politics,Western,country_China,country_India,country_Japan,country_Other,country_Philippines,country_South Korea,country_Thailand,country_Turkey,country_United Kingdom,country_United States of America,language_ar,language_en,language_es,language_fr,language_hi,language_ja,language_ko,language_tl,language_tr,language_zh,sbert_input
1470,45950,High School D×D,"Yuki Kaji, Yoko Hikasa, Azumi Asakura, Shizuka Itoh, Ayana Taketatsu",0.9935802469135803,0.90199890895686,"['Animation', 'Action & Adventure', 'Comedy', 'Sci-Fi & Fantasy']","High school student Issei Hyoudou is your run-of-the-mill pervert who does nothing productive with his life, peeping on women and dreaming of having his own harem one day. Things seem to be looking up for Issei when a beautiful girl asks him out on a date, although she turns out to be a fallen angel who brutally kills him! However, he gets a second chance at life when beautiful senior student Rias Gremory, who is a top-class devil, revives him as her servant, recruiting Issei into the ranks of the school's Occult Research club.

Slowly adjusting to his new life, Issei must train and fight in order to survive in the violent world of angels and devils. Each new adventure leads to many hilarious (and risqué) moments with his new comrades, all the while keeping his new life a secret from his friends and family in High School DxD!",0.7815230878573783,2.5660974132606786,0.90199890895686,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"Title: High School D×D. Genre: Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy. Description: High school student Issei Hyoudou is your run-of-the-mill pervert who does nothing productive with his life, peeping on women and dreaming of having his own harem one day. Things seem to be looking up for Issei when a beautiful girl asks him out on a date, although she turns out to be a fallen angel who brutally kills him! However, he gets a second chance at life when beautiful senior student Rias Gremory, who is a top-class devil, revives him as her servant, recruiting Issei into the ranks of the school's Occult Research club.

Slowly adjusting to his new life, Issei must train and fight in order to survive in the violent world of angels and devils. Each new adventure leads to many hilarious (and risqué) moments with his new comrades, all the while keeping his new life a secret from his friends and family in High School DxD!"
1471,44857,The Mindy Project,"Mindy Kaling, Ed Weeks, Ike Barinholtz, Beth Grant, Xosha Roquemore",0.9935802469135803,0.047833576637845446,['Comedy'],"Obstetrician/gynecologist Mindy Lahiri tries to balance her personal and professional life, surrounded by quirky co-workers in a small medical practice in New York City.",1.242062719659573,0.021882374565044323,0.047833576637845446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: The Mindy Project. Genre: Comedy. Description: Obstetrician/gynecologist Mindy Lahiri tries to balance her personal and professional life, surrounded by quirky co-workers in a small medical practice in New York City."
1472,45783,Kuroko's Basketball,"Kensho Ono, Yuki Ono, Junichi Suwabe, Daisuke Ono, Ryohei Kimura",0.9935802469135803,0.8664086867769011,"['Animation', 'Comedy', 'Drama']","In the story, Kagami Taiga has just enrolled into Seirin High School when he meets Kuroko Tetsuya of the school's basketball team. Kuroko happens to be the shadowy sixth member of the legendary Generation of Miracles basketball team. Together, Kagami and Kuroko aim to take their team to the inter-high school championship - against Kuroko's former teammates.",0.7281854072621952,0.590486875801469,0.8664086867769011,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"Title: Kuroko's Basketball. Genre: Animation, Comedy, Drama. Description: In the story, Kagami Taiga has just enrolled into Seirin High School when he meets Kuroko Tetsuya of the school's basketball team. Kuroko happens to be the shadowy sixth member of the legendary Generation of Miracles basketball team. Together, Kagami and Kuroko aim to take their team to the inter-high school championship - against Kuroko's former teammates."
1473,42282,Girls,"Lena Dunham, Allison Williams, Zosia Mamet, Jemima Kirke, Adam Driver",0.9935802469135803,0.08342379881780426,"['Drama', 'Comedy']","The assorted humiliations, disasters and rare triumphs of four very different twenty-something girls: Hannah, an aspiring writer; Marnie, an art gallery assistant and cousins Jessa and Shoshanna.",0.8362798119733599,0.349700275788085,0.08342379881780426,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Girls. Genre: Drama, Comedy. Description: The assorted humiliations, disasters and rare triumphs of four very different twenty-something girls: Hannah, an aspiring writer; Marnie, an art gallery assistant and cousins Jessa and Shoshanna."
1474,33880,The Legend of Korra,"Janet Varney, David Faustino, P.J. Byrne, Seychelle Gabriel, J.K. Simmons",0.9935802469135803,0.7596380202370241,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']","Avatar Korra, a headstrong, rebellious, feisty young woman who continually challenges and breaks with tradition, is on her quest to become a fully realized Avatar. In this story, the Avatar struggles to find balance within herself.",0.6714095465942318,2.864904880747167,0.7596380202370241,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: The Legend of Korra. Genre: Animation, Action & Adventure, Sci-Fi & Fantasy. Description: Avatar Korra, a headstrong, rebellious, feisty young woman who continually challenges and breaks with tradition, is on her quest to become a fully realized Avatar. In this story, the Avatar struggles to find balance within herself."
1475,32604,Dangerous Affairs,"Gabriel Coronel, Sandra Destenave, Jorge Consejo, Orlando Fundichely, Rubén Morales",0.9935802469135803,0.5460966871572704,"['Drama', 'Soap']","Relaciones Peligrosas, originally known as Fisico o Quimica, is a Spanish-language telenovela produced by United States-based television network Telemundo Studios, Miami. It is an adaptation of the Spanish television series Física o Química.

It has Sandra Echeverría, Gabriel Coronel, Maritza Bustamante, Gonzalo García Vivanco, Jonathan Freudman, Mercedes Molto, Carlos Ferro, Daniela Navarro, Renato Rossini, Kevin Aponte and Ana Layevska in the leading roles of the plot.",0.7517725933467096,0.01608028781773387,0.5460966871572704,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,"Title: Dangerous Affairs. Genre: Drama, Soap. Description: Relaciones Peligrosas, originally known as Fisico o Quimica, is a Spanish-language telenovela produced by United States-based television network Telemundo Studios, Miami. It is an adaptation of the Spanish television series Física o Química.

It has Sandra Echeverría, Gabriel Coronel, Maritza Bustamante, Gonzalo García Vivanco, Jonathan Freudman, Mercedes Molto, Carlos Ferro, Daniela Navarro, Renato Rossini, Kevin Aponte and Ana Layevska in the leading roles of the plot."
1476,130013,Show! Champion,"Geum Dong-hyun, Gaon, Nana, Fukutomi Tsuki, Moon Sua",0.9935802469135803,0.33255535407751696,['Reality'],Show Champion (Korean: 쇼! 챔피언) is a South Korean music television program broadcast live by MBC M every Wednesday at Bitmaru Broadcasting Center in Ilsan.,0.7225798323591409,-0.19859692183275296,0.33255535407751696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Title: Show! Champion. Genre: Reality. Description: Show Champion (Korean: 쇼! 챔피언) is a South Korean music television program broadcast live by MBC M every Wednesday at Bitmaru Broadcasting Center in Ilsan.
1477,40050,Daniel Tiger's Neighborhood,"Amariah Faulkner, Addison Holley, Heather Bambrick, Ted Dykstra",0.9935802469135803,0.33255535407751696,"['Animation', 'Family', 'Kids']",The life of 4-year-old Daniel Tiger and his friends as they learn fun and practical strategies and skills necessary for growing and learning.,0.8199572815251714,-0.1623338796620626,0.33255535407751696,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Daniel Tiger's Neighborhood. Genre: Animation, Family, Kids. Description: The life of 4-year-old Daniel Tiger and his friends as they learn fun and practical strategies and skills necessary for growing and learning."
1478,254040,Bravo!,"Ewan Strydom, Marciel Hopkins",0.9935802469135803,0.6884575758771064,['Talk'],"This series is directed by: Chris Thompson, Frankie Opperman, Stephan Marais Swart. A local weekly entertainment news magazine show.",0.7025367251176156,-0.19859692183275296,0.6884575758771064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Title: Bravo!. Genre: Talk. Description: This series is directed by: Chris Thompson, Frankie Opperman, Stephan Marais Swart. A local weekly entertainment news magazine show."
1479,46926,The Lady from Vendaval,"Ariadne Díaz, José Ron, Florencia de Saracho, Thelma Madrigal, María Marcela",0.9935802469135803,0.47491624279735284,"['Soap', 'Drama']","This series is directed by: Patricia Reyes Spíndola, José Elías Moreno, Mauricio Rodríguez. La Mujer Del Vendaval is a 2012 Mexican telenovela produced by Mapat L. de Zatarain for Televisa. It is a remake of the Venezuelan telenovela Un Esposo para Estela.

Ariadne Díaz and José Ron star as the main protagonists, while Chantal Andere, Marco Muñoz, Manuel Flaco Ibañez and Florencia del Saracho as the main antagonists.",0.6405506449553775,-0.09125831700750954,0.47491624279735284,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Title: The Lady from Vendaval. Genre: Soap, Drama. Description: This series is directed by: Patricia Reyes Spíndola, José Elías Moreno, Mauricio Rodríguez. La Mujer Del Vendaval is a 2012 Mexican telenovela produced by Mapat L. de Zatarain for Televisa. It is a remake of the Venezuelan telenovela Un Esposo para Estela.

Ariadne Díaz and José Ron star as the main protagonists, while Chantal Andere, Marco Muñoz, Manuel Flaco Ibañez and Florencia del Saracho as the main antagonists."
1480,47154,Anamika,"Simran Kaur, Mudit Nayar, Annie Gill, Shivani Surve",0.9935802469135803,-2.158760198519609,"['Mystery', 'Soap']",Anamika is a television series on Sony Entertainment Television India and Sony Entertainment Television Asia which premiered on 26 November 2012 and went off-air on 13 September 2013. It is Vikas Seth's debut show as a producer on Sony Television and is based on a love story with a supernatural touch. It airs in Pakistan on Express Entertainment,0.6266708461400061,-0.20004744351958056,-2.158760198519609,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Title: Anamika. Genre: Mystery, Soap. Description: Anamika is a television series on Sony Entertainment Television India and Sony Entertainment Television Asia which premiered on 26 November 2012 and went off-air on 13 September 2013. It is Vikas Seth's debut show as a producer on Sony Television and is based on a love story with a supernatural touch. It airs in Pakistan on Express Entertainment"
1481,44842,Phir Subah Hogi,"Gulki Joshi, Anuj Sachdeva, Varun Badola, Jaya Binju, Narayani Shastri",0.9935802469135803,-2.158760198519609,"['Soap', 'Drama']","Phir Subah Hogi is an Indian soap opera series that currently airs on Zee TV, about the Bediya community of Bundelkhand region, Madhya Pradesh. It premiered on April 17, 2012. It airs weeknights. It is being shot in Wai village near Mahabaleshwar.",0.6400846903664587,-0.20004744351958056,-2.158760198519609,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Title: Phir Subah Hogi. Genre: Soap, Drama. Description: Phir Subah Hogi is an Indian soap opera series that currently airs on Zee TV, about the Bediya community of Bundelkhand region, Madhya Pradesh. It premiered on April 17, 2012. It airs weeknights. It is being shot in Wai village near Mahabaleshwar."
1482,38881,Transformers: Rescue Bots,"Elan Garfias, Lacey Chabert, Steve Blum, D. C. Douglas, Imari Williams",0.9935802469135803,0.47491624279735284,"['Action & Adventure', 'Animation', 'Kids', 'Sci-Fi & Fantasy']",A team of specialized Autobots not quite ready for prime-time battles against the Decepticons is given a vital mission by Optimus Prime. The goal for the Bots is to learn about mankind and how to help others to find out what it really means to be a hero.,1.0560479998287478,-0.15363074954109693,0.47491624279735284,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Transformers: Rescue Bots. Genre: Action & Adventure, Animation, Kids, Sci-Fi & Fantasy. Description: A team of specialized Autobots not quite ready for prime-time battles against the Decepticons is given a vital mission by Optimus Prime. The goal for the Bots is to learn about mankind and how to help others to find out what it really means to be a hero."
1483,65881,Our dear neighbors,"Thierry Samitier, Pauline Chappey, Lévanah Solomon, Daniel-Jean Colloredo, Issa Doumbia",0.9935802469135803,-0.5572002004214567,"['Family', 'Comedy']","Large family or recomposed, teenagers tortured by their hormones, mothers overwhelmed family, students and party rascals, pretty sexy neighbor, retired always on the lookout for a gossip ... Life and relations - sometimes friendly, sometimes tense , but always funny of a band of neighbors who cross every day, like millions of French ... In front of the landing, in the elevator, while leaving the garbage cans or leaving to work ...",1.0365626261103222,-0.17974013990399398,-0.5572002004214567,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,"Title: Our dear neighbors. Genre: Family, Comedy. Description: Large family or recomposed, teenagers tortured by their hormones, mothers overwhelmed family, students and party rascals, pretty sexy neighbor, retired always on the lookout for a gossip ... Life and relations - sometimes friendly, sometimes tense , but always funny of a band of neighbors who cross every day, like millions of French ... In front of the landing, in the elevator, while leaving the garbage cans or leaving to work ..."
1484,42066,A Shelter for Love,"Jessica Coch, Gabriel Soto, Laura Flores, Zuria Vega, Roberto Blandon",0.9935802469135803,1.4002620194762854,"['Soap', 'Drama']","This series is directed by: Ana Lorena Pérez Ríos, Eduardo Said. Un refugio para el amor is a Mexican Spanish-language telenovela produced by Ignacio Sada Madero for Televisa. It is a remake of the Venezuelan telenovela La Zulianita, written by Delia Fiallo and adapted by Nora Alemán and Georgina Tinoco. Zuria Vega and Gabriel Soto star as the main protagonists, while Jessica Coch, Humberto Elizondo, Laura Flores and Frances Ondiviela star as the main antagonists.",0.9732916408695503,-0.19859692183275296,1.4002620194762854,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Title: A Shelter for Love. Genre: Soap, Drama. Description: This series is directed by: Ana Lorena Pérez Ríos, Eduardo Said. Un refugio para el amor is a Mexican Spanish-language telenovela produced by Ignacio Sada Madero for Televisa. It is a remake of the Venezuelan telenovela La Zulianita, written by Delia Fiallo and adapted by Nora Alemán and Georgina Tinoco. Zuria Vega and Gabriel Soto star as the main protagonists, while Jessica Coch, Humberto Elizondo, Laura Flores and Frances Ondiviela star as the main antagonists."
1485,45994,The Kitchen,"Dmitri Nazarov, Dmitriy Nagiev, Sergey Epishev, Olga Kuzmina, Viktor Horinyak",0.9935802469135803,0.6528673536971475,"['Comedy', 'Drama']","Maksim ""Max"" Lavrov wants to become a great chef. But he finds out that  the kitchen isn't the place for an easy career. And at restaurant  ""Claude Monet,"" this job looks to be harder and much more complicated than just cooking.",0.5595027861555492,-0.06804997001826772,0.6528673536971475,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Title: The Kitchen. Genre: Comedy, Drama. Description: Maksim ""Max"" Lavrov wants to become a great chef. But he finds out that  the kitchen isn't the place for an easy career. And at restaurant  ""Claude Monet,"" this job looks to be harder and much more complicated than just cooking."
1486,65503,Aikatsu!,"Sumire Morohoshi, Ayaka Ohashi, Azusa Tadokoro, Aya Suzaki, Minako Kotobuki",0.9935802469135803,0.15460424317772223,"['Animation', 'Comedy', 'Drama', 'Kids', 'Sci-Fi & Fantasy']","Ichigo Hoshimiya is a regular, ordinary middle school girl. But when her best friend Aoi invites her to join the idol training academy, Starlight Academy, her whole world is turned upside down. As she encounters all kinds of rivals and learns what it takes to be an idol, she uses her Aikatsu Cards to challenge countless auditions.",0.3093416512502256,-0.1710370097830283,0.15460424317772223,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"Title: Aikatsu!. Genre: Animation, Comedy, Drama, Kids, Sci-Fi & Fantasy. Description: Ichigo Hoshimiya is a regular, ordinary middle school girl. But when her best friend Aoi invites her to join the idol training academy, Starlight Academy, her whole world is turned upside down. As she encounters all kinds of rivals and learns what it takes to be an idol, she uses her Aikatsu Cards to challenge countless auditions."
1487,65792,El Albergue,"María Rojo, Héctor Suárez, Héctor Jiménez, Hugo Albores, Flor Eduarda Gurrola",0.9935802469135803,-2.158760198519609,['Comedy'],"This series is directed by: Javier Solar, Gustavo Loza. Doña Caridad and Don Tranquilino are cared for by their only daughter, a woman in the middle of menopause who lives with her unfaithful husband.",0.5453688302916768,-0.20004744351958056,-2.158760198519609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Title: El Albergue. Genre: Comedy. Description: This series is directed by: Javier Solar, Gustavo Loza. Doña Caridad and Don Tranquilino are cared for by their only daughter, a woman in the middle of menopause who lives with her unfaithful husband."
1488,136651,Heroes of Sui and Tang Dynasties,"Ban Jing Hui, Xu Wei",0.9935802469135803,0.33255535407751696,"['Drama', 'War & Politics', 'Action & Adventure']","Heroes emerged in large numbers during the tumultuous and short-lived Sui to early Tang dynasty period. Most famous among them are Qin Qiong, Luo Cheng, Cheng Yao Jin, Shan Xiong Xin and Wei Chi Gong, known as the ""Five Tigers of Sui and Tang"", who would help Li Shi Min defeat rebels and rivals and pacify the land. The drama will start with the establishment of the Sui dynasty and end with Li Shi Min's ascension to the throne.",0.6618574775213951,-0.19859692183275296,0.33255535407751696,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"Title: Heroes of Sui and Tang Dynasties. Genre: Drama, War & Politics, Action & Adventure. Description: Heroes emerged in large numbers during the tumultuous and short-lived Sui to early Tang dynasty period. Most famous among them are Qin Qiong, Luo Cheng, Cheng Yao Jin, Shan Xiong Xin and Wei Chi Gong, known as the ""Five Tigers of Sui and Tang"", who would help Li Shi Min defeat rebels and rivals and pacify the land. The drama will start with the establishment of the Sui dynasty and end with Li Shi Min's ascension to the throne."
1489,46126,Brave Woman,"Nanda Costa, Rodrigo Lombardi, Cláudia Raia, Totia Meireles, Giovanna Antonelli",0.9935802469135803,0.4037357984374349,"['Drama', 'Unknown', 'Soap']","This series is directed by: Alexandre Klemperer, Fred Mayrink, Adriano Melo, Luciano Sabino, João Paulo Jabur, Marcos Schechtman. A moving tale of courage and resilience in the struggle for freedom – this is the role that life has cast for headstrong Morena in Brave Woman. Raised in a poor neighborhood in the outskirts of Rio de Janeiro, this tough and humble woman will spare no effort to protect her family and gain her independence.",0.5456935865203172,-0.08255518688654385,0.4037357984374349,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Title: Brave Woman. Genre: Drama, Unknown, Soap. Description: This series is directed by: Alexandre Klemperer, Fred Mayrink, Adriano Melo, Luciano Sabino, João Paulo Jabur, Marcos Schechtman. A moving tale of courage and resilience in the struggle for freedom – this is the role that life has cast for headstrong Morena in Brave Woman. Raised in a poor neighborhood in the outskirts of Rio de Janeiro, this tough and humble woman will spare no effort to protect her family and gain her independence."
1490,43557,Kahit Puso'y Masugatan,"Iza Calzado, Andi Eigenmann, Jake Cuenca, Gabby Concepcion, Barbara Perez",0.9935802469135803,-2.158760198519609,['Drama'],"This series is directed by: Wenn V. Deramas. Brought together by fate, two childhood friends form an inseparable bond until unfortunate circumstances tear them apart. As they cross paths again after many years, their sisterhood faces the ultimate test when they fall in love with the same man.",0.9438235430794387,-0.20004744351958056,-2.158760198519609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Title: Kahit Puso'y Masugatan. Genre: Drama. Description: This series is directed by: Wenn V. Deramas. Brought together by fate, two childhood friends form an inseparable bond until unfortunate circumstances tear them apart. As they cross paths again after many years, their sisterhood faces the ultimate test when they fall in love with the same man."
1491,41146,Legend of Chu and Han,"Chen Daoming, Peter Ho, Qin Lan, Li Yixiao, Duan Yihong",0.9935802469135803,1.2223109085764905,"['Drama', 'War & Politics']",This series is directed by: Gao Xixi. The events in the late Qin Dynasty and the Chu–Han Contention that led to the founding of the Han Dynasty.,0.4554113549582784,-0.19134431339861488,1.2223109085764905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"Title: Legend of Chu and Han. Genre: Drama, War & Politics. Description: This series is directed by: Gao Xixi. The events in the late Qin Dynasty and the Chu–Han Contention that led to the founding of the Han Dynasty."
1492,46162,Gabriela,"Juliana Paes, Humberto Martins, Mateus Solano, Vanessa Giácomo, Antônio Fagundes",0.9935802469135803,0.4037357984374349,"['Comedy', 'Drama', 'Soap']","This series is directed by: Marcelo Travesso, Mauro Mendonça Filho, Noa Bressane, André Felipe Binder, André Barros. Naïve and provocative Gabriela is a raggedy migrant worker who arrives in town to mesmerize all with her playful and simple, yet raw sensuality. Set in 1925, the story unravels in Ilhéus, a quiet northeastern coastal city thriving with cocoa crops and aspirations for progress, even though the traditional ways still rule.",0.5011455038524673,-0.16378440134889022,0.4037357984374349,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Title: Gabriela. Genre: Comedy, Drama, Soap. Description: This series is directed by: Marcelo Travesso, Mauro Mendonça Filho, Noa Bressane, André Felipe Binder, André Barros. Naïve and provocative Gabriela is a raggedy migrant worker who arrives in town to mesmerize all with her playful and simple, yet raw sensuality. Set in 1925, the story unravels in Ilhéus, a quiet northeastern coastal city thriving with cocoa crops and aspirations for progress, even though the traditional ways still rule."
1493,46922,Ben 10: Omniverse,"Yuri Lowenthal, Tara Strong, Bumper Robinson, Paul Eiding, Ashley Johnson",0.9935802469135803,0.7596380202370241,"['Action & Adventure', 'Animation', 'Sci-Fi & Fantasy', 'Kids']","A year after the events that took place during the ""Final Battle"" and equipped with an all-new completed Omnitrix, 16-year-old Ben Tennyson has to face new enemies.",0.49371847010182107,0.48024722760257027,0.7596380202370241,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Ben 10: Omniverse. Genre: Action & Adventure, Animation, Sci-Fi & Fantasy, Kids. Description: A year after the events that took place during the ""Final Battle"" and equipped with an all-new completed Omnitrix, 16-year-old Ben Tennyson has to face new enemies."
1494,44001,Jhilmil Sitaaron Ka Aangan Hoga,"Shriya Jha, Aamir Ali, Sonia Singh, Sudha Chandran",0.9935802469135803,-2.158760198519609,"['Drama', 'Soap']","Jhilmil Sitaaron Ka Aangan Hoga is an Indian soap opera about a poor boy, Akash, and rich girl, Angana, who fall in love and get married. Akash is forced to be a ghar jamai or live-in son-in-law to Angana's parents. This is because of a peculiar tradition in Angana's family, but the self-respecting Aakash feels humiliated by it. The title relates to a popular song, ""Jhilmil Sitaron Ka Aangan Hoga,"" sung by Lata Mangeshkar and Mohammed Rafi. The show started on February 27, 2012.",0.7840928980144461,-0.20004744351958056,-2.158760198519609,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Title: Jhilmil Sitaaron Ka Aangan Hoga. Genre: Drama, Soap. Description: Jhilmil Sitaaron Ka Aangan Hoga is an Indian soap opera about a poor boy, Akash, and rich girl, Angana, who fall in love and get married. Akash is forced to be a ghar jamai or live-in son-in-law to Angana's parents. This is because of a peculiar tradition in Angana's family, but the self-respecting Aakash feels humiliated by it. The title relates to a popular song, ""Jhilmil Sitaron Ka Aangan Hoga,"" sung by Lata Mangeshkar and Mohammed Rafi. The show started on February 27, 2012."
1495,93768,Shopping Queen,"Guido Maria Kretschmer, Thorsten Schorn",0.9935802469135803,-0.7351513113212514,"['Reality', 'Soap']","""Shopping Queen"" is a styling documentary in which five women compete against each other on five consecutive days each week to become the woman with the best style and the best sense of fashion.",0.8682118211503306,-0.19569587845909772,-0.7351513113212514,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Title: Shopping Queen. Genre: Reality, Soap. Description: ""Shopping Queen"" is a styling documentary in which five women compete against each other on five consecutive days each week to become the woman with the best style and the best sense of fashion."
1496,51817,Teenage Mutant Ninja Turtles,"Seth Green, Rob Paulsen, Sean Astin, Greg Cipes, Mae Whitman",0.9935802469135803,0.7998549713003781,"['Action & Adventure', 'Kids', 'Animation', 'Sci-Fi & Fantasy', 'Comedy']","The Teenage Mutant Ninja Turtles are back in an all-new animated series on Nickelodeon! Surfacing topside for the first time on their fifteenth birthday, the titular turtles, Leonardo, Michelangelo, Raphael and Donatello, find that life out of the sewers isn't exactly what they thought it would be. Now the turtles must work together as a team to take on new enemies that arise to take over New York City.",0.4860725788927432,0.8225703456938871,0.7998549713003781,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"Title: Teenage Mutant Ninja Turtles. Genre: Action & Adventure, Kids, Animation, Sci-Fi & Fantasy, Comedy. Description: The Teenage Mutant Ninja Turtles are back in an all-new animated series on Nickelodeon! Surfacing topside for the first time on their fifteenth birthday, the titular turtles, Leonardo, Michelangelo, Raphael and Donatello, find that life out of the sewers isn't exactly what they thought it would be. Now the turtles must work together as a team to take on new enemies that arise to take over New York City."
1497,46573,God of War,"Kim Joo-hyuk, Kim Ha-eun, Park Sang-wook, Lee Seung-hyo, Cheon Ho-jin",0.9935802469135803,-0.4148393117016208,['Drama'],"This series is directed by: Kim Jin-min. Kim Jun is the son of an escaped palace slave, who gets raised by monks. Years later, after being torn from his home during wartime, Kim Jun must renounce hispacifist ways to partake in a deadly game that could be his ticket to freedom from his masters, Choe Chung-heon's clan. During the Mongol invasions of Korea, Kim Jun rises in the ranks to become the top military official, and eventually rules the Goryeo empire for 60 years in place of its king.",0.4781795905531779,-0.18844327002495967,-0.4148393117016208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"Title: God of War. Genre: Drama. Description: This series is directed by: Kim Jin-min. Kim Jun is the son of an escaped palace slave, who gets raised by monks. Years later, after being torn from his home during wartime, Kim Jun must renounce hispacifist ways to partake in a deadly game that could be his ticket to freedom from his masters, Choe Chung-heon's clan. During the Mongol invasions of Korea, Kim Jun rises in the ranks to become the top military official, and eventually rules the Goryeo empire for 60 years in place of its king."
